'Material Deprivation',Affordability,'Income Inequality','Community Environment Profile','Consumer Opportunity Profile','Economic Opportunity Profile','Population Churning',Education,'Job Participation','Employment Accessibility','Access to Care','Health Opportunity Index'
0.70763,0.643644,0.529555,0.249477,0.739605,0.302286,0.907125,0.787811,0.66,0.08676,0.34484,Good
0.641783,0.668669,0.57031,0.310563,0.801699,0.35366,0.896947,0.841915,0.771,0.118164,0.50632,Good
0.618997,0.57958,0.439406,0.243531,0.672016,0.286289,0.895674,0.714201,0.691,0.103499,0.334886,Good
0.602792,0.636637,0.435088,0.262978,0.727322,0.283294,0.923664,0.804893,0.652,0.110079,0.424592,Good
0.485386,0.512513,0.512011,0.248079,0.597958,0.310501,0.954198,0.689425,0.664,0.078681,0.685271,Good
0.579549,0.545546,0.405263,0.26623,0.676387,0.287851,0.928753,0.734608,0.72,0.10716,0.516474,Good
0.748911,0.80981,0.411066,0.288101,0.92664,0.2144,0.840967,0.908472,0.538,0.069647,0.501918,Good
0.511751,0.620621,0.402024,0.297552,0.769686,0.266051,0.93257,0.780058,0.605,0.095733,0.944182,Good
0.487037,0.603604,0.550067,0.32654,0.683593,0.386056,0.772265,0.822941,0.864,0.148736,0.456172,Good
0.689598,0.770771,0.507557,0.316016,0.872522,0.323676,0.949109,0.888516,0.741,0.104841,0.496419,Good
0.606872,0.630631,0.49919,0.259647,0.672085,0.334125,0.924936,0.775994,0.726,0.10876,0.427635,Good
0.711079,0.643644,0.613495,0.330885,0.7472,0.373258,0.886768,0.792788,0.765,0.100739,0.510523,Good
0.614773,0.697698,0.601619,0.318988,0.777185,0.339842,0.970738,0.828527,0.678,0.097334,0.496827,Good
0.51123,0.568569,0.551417,0.29248,0.666822,0.331457,0.940204,0.76967,0.689,0.119814,0.509813,Good
0.347697,0.507508,0.475439,0.256381,0.52735,0.308705,0.856234,0.706684,0.683,0.102076,0.470356,Good
0.463045,0.543544,0.519028,0.28187,0.49906,0.398879,0.94402,0.672068,0.681,0.21459,0.435139,Good
0.597879,0.638639,0.575843,0.317047,0.771181,0.343964,0.923664,0.820608,0.693,0.113828,0.547753,Good
0.618141,0.645646,0.408232,0.273625,0.786493,0.258882,0.964377,0.811836,0.639,0.106177,0.509813,Good
0.590064,0.671672,0.625371,0.340226,0.718463,0.403908,0.812977,0.771844,0.859,0.145023,0.496955,Good
0.622448,0.747748,0.4,0.327584,0.881703,0.27765,0.918575,0.884229,0.753,0.109793,0.513437,Good
0.618681,0.638639,0.607557,0.298172,0.693652,0.357597,0.826972,0.753023,0.736,0.110755,0.38204,Good
0.636887,0.645646,0.538731,0.285058,0.761443,0.312437,0.891858,0.803938,0.656,0.099141,0.474437,Good
0.744491,0.641642,0.575034,0.274506,0.762189,0.337812,0.877863,0.803008,0.732,0.093451,0.477703,Good
0.567297,0.737738,0.539406,0.423415,0.811294,0.322796,0.787532,0.906435,0.771,0.12078,0.455237,Good
0.518803,0.518519,0.481107,0.253277,0.587124,0.311159,0.891858,0.69537,0.694,0.097518,0.540052,Good
0.558785,0.64965,0.521592,0.309007,0.706799,0.336191,0.861323,0.776993,0.737,0.127941,0.471216,Good
0.610719,0.645646,0.49865,0.273261,0.686065,0.355664,0.956743,0.774696,0.683,0.172547,0.430571,Good
0.617417,0.627628,0.592308,0.281175,0.690116,0.38294,0.945293,0.782775,0.741,0.143575,0.375165,Good
0.625029,0.674675,0.47247,0.314614,0.800909,0.263642,0.942748,0.844569,0.655,0.091062,0.556813,Good
0.580129,0.67968,0.617679,0.302856,0.751641,0.350047,0.818066,0.804559,0.861,0.039291,0.571956,Good
0.614304,0.673674,0.540486,0.335104,0.793135,0.341523,0.900763,0.834806,0.759,0.127803,0.50632,Good
0.542949,0.621622,0.564777,0.30263,0.678496,0.344957,0.871501,0.766845,0.688,0.125517,0.515108,Good
0.541864,0.515516,0.460864,0.219661,0.587302,0.288452,0.913486,0.70078,0.588,0.098293,0.469035,Good
0.588062,0.613614,0.525911,0.28306,0.70247,0.330807,0.902036,0.779697,0.658,0.1075,0.675932,Good
0.779976,0.651652,0.421188,0.256091,0.844091,0.261491,0.955471,0.800644,0.587,0.088982,0.618262,Good
0.5535,0.684685,0.509582,0.303271,0.783844,0.330492,0.931298,0.821652,0.766,0.110243,0.535744,Good
0.413152,0.587588,0.54197,0.270332,0.558522,0.373228,0.900763,0.691855,0.773,0.133629,0.507419,Good
0.638715,0.646647,0.483806,0.239741,0.745555,0.281034,0.954198,0.789045,0.638,0.082643,0.369339,Good
0.664147,0.683684,0.5722,0.315628,0.773705,0.350305,0.810433,0.834664,0.706,0.135162,0.489398,Good
0.480941,0.474474,0.457625,0.193804,0.539861,0.279926,1,0.688813,0.603,0.096649,0.22235,Good
0.524761,0.630631,0.533198,0.352491,0.720075,0.317494,0.843511,0.789398,0.751,0.111572,0.491991,Good
0.656194,0.706707,0.585155,0.309443,0.780302,0.343112,0.870229,0.845861,0.685,0.112251,0.500215,Good
0.69992,0.738739,0.339136,0.295068,0.904916,0.228821,0.899491,0.904618,0.574,0.095882,0.744892,Good
0.500722,0.658659,0.5417,0.306478,0.723498,0.336128,0.937659,0.784868,0.796,0.092508,0.563701,Good
0.648507,0.613614,0.554251,0.272159,0.702159,0.358867,0.940204,0.780296,0.735,0.140587,0.366855,Good
0.656781,0.654655,0.578138,0.3225,0.736648,0.36696,0.952926,0.824692,0.797,0.128772,0.432551,Good
0.657823,0.713714,0.489069,0.282877,0.871354,0.283418,0.947837,0.903348,0.661,0.089576,0.510049,Good
0.677018,0.663664,0.606478,0.308757,0.764833,0.375767,0.826972,0.795907,0.83,0.100939,0.489228,Good
0.550327,0.585586,0.506478,0.291675,0.630223,0.345568,0.914758,0.723376,0.76,0.131696,0.51194,Good
0.571004,0.641642,0.51444,0.256102,0.619018,0.330909,0.882952,0.724953,0.671,0.096385,0.605649,Good
0.605546,0.696697,0.544939,0.299192,0.764532,0.324328,0.846056,0.807452,0.666,0.120842,0.500644,Good
0.747044,0.745746,0.379622,0.289822,0.92902,0.224961,0.970738,0.904135,0.597,0.092727,0.501593,Good
0.63713,0.506507,0.578408,0.262966,0.62067,0.341998,0.919847,0.718388,0.711,0.100519,0.502838,Good
0.529475,0.708709,0.565992,0.307493,0.760077,0.331088,0.908397,0.827638,0.697,0.11052,0.530285,Good
0.602318,0.585586,0.602429,0.275201,0.637632,0.339122,0.868957,0.752667,0.636,0.107933,0.468043,Good
0.53761,0.681682,0.58475,0.330322,0.756371,0.367638,0.884224,0.811608,0.803,0.12562,0.620369,Good
0.588052,0.678679,0.530769,0.268085,0.740012,0.345361,0.966921,0.785432,0.715,0.13107,0.502109,Good
0.609002,0.582583,0.602969,0.292055,0.583082,0.390231,0.861323,0.727207,0.733,0.141115,0.498491,Good
0.476651,0.61962,0.589474,0.278239,0.615406,0.359361,0.89313,0.741117,0.721,0.109434,0.487993,Good
0.467806,0.586587,0.524561,0.266188,0.621229,0.31229,0.806616,0.745861,0.632,0.119781,0.38735,Good
0.592247,0.723724,0.552632,0.295748,0.777018,0.350555,0.851145,0.803948,0.747,0.121455,0.547947,Good
0.497502,0.653654,0.565452,0.254643,0.664153,0.347172,0.902036,0.775464,0.736,0.111297,0.421256,Good
0.740394,0.652653,0.452092,0.251944,0.768296,0.281867,0.955471,0.786185,0.619,0.097556,0.485984,Good
0.525464,0.594595,0.567611,0.315773,0.692514,0.331625,0.936387,0.762188,0.746,0.106531,0.492863,Good
0.807677,0.614615,0.52915,0.233417,0.728868,0.333655,0.994911,0.749966,0.646,0.114569,0.420341,Good
0.549327,0.578579,0.482861,0.190116,0.616974,0.223416,0.854962,0.659292,0.476,0.01243,0.545483,Good
0.837923,0.657658,0.549798,0.235015,0.78846,0.34023,0.956743,0.810357,0.718,0.105063,0.32184,Good
0.545375,0.601602,0.559109,0.301244,0.646474,0.388326,0.905852,0.7506,0.749,0.148776,0.655191,Good
0.687467,0.586587,0.626991,0.264754,0.667056,0.397548,0.860051,0.771587,0.772,0.129791,0.423052,Good
0.628604,0.714715,0.562618,0.320792,0.775342,0.341135,0.970738,0.788023,0.713,0.131909,0.475497,Good
0.664123,0.621622,0.602969,0.26277,0.713971,0.364601,0.877863,0.769682,0.724,0.11494,0.428057,Good
0.661779,0.674675,0.58664,0.314956,0.793906,0.341577,0.909669,0.831539,0.77,0.109476,0.415456,Good
0.620501,0.586587,0.638731,0.273124,0.633829,0.383581,0.912214,0.763866,0.693,0.139698,0.318175,Good
0.684747,0.685686,0.437382,0.249347,0.784847,0.286877,0.891858,0.772484,0.646,0.104251,0.57204,Good
0.729086,0.561562,0.461134,0.266009,0.765455,0.311209,0.954198,0.784004,0.681,0.120679,0.647892,Good
0.609355,0.600601,0.54386,0.295768,0.66139,0.368858,0.898219,0.771447,0.749,0.157119,0.363984,Good
0.684114,0.602603,0.605533,0.240307,0.695448,0.351896,0.955471,0.769546,0.713,0.091174,0.34971,Good
0.590736,0.71972,0.595816,0.302478,0.734558,0.359732,0.863868,0.800289,0.757,0.108001,0.468867,Good
0.634199,0.700701,0.62969,0.318389,0.771369,0.381426,0.815522,0.872636,0.815,0.113119,0.440988,Good
1,0.564565,0.687989,0,0.257379,0.322489,1,0,0,0.075123,0.516553,Good
0.729393,0.657658,0.543725,0.287385,0.804077,0.325629,0.966921,0.816405,0.683,0.11939,0.513474,Good
0.61803,0.644645,0.572335,0.283143,0.71907,0.370742,0.890585,0.79259,0.78,0.123593,0.529101,Good
0.496821,0.676677,0.544265,0.288247,0.706803,0.356725,0.891858,0.767688,0.778,0.11758,0.636797,Good
0.652584,0.650651,0.674359,0.288514,0.737247,0.396847,0.870229,0.814834,0.815,0.124033,0.317311,Good
0.599012,0.461461,0.472335,0.256741,0.598854,0.32813,0.926209,0.662057,0.661,0.106898,0.942467,Good
0.674911,0.605606,0.647773,0.263261,0.641334,0.392872,0.935115,0.723843,0.719,0.135197,0.385296,Good
0.461448,0.674675,0.678947,0.301056,0.69921,0.388485,0.914758,0.751485,0.806,0.097359,0.630622,Good
0.52505,0.527528,0.547638,0.256651,0.608307,0.348285,0.94402,0.700757,0.634,0.114602,0.800823,Good
0.475608,0.635636,0.489069,0.318931,0.679647,0.347084,0.820611,0.790976,0.759,0.14974,0.569364,Good
0.6833,0.564565,0.462348,0.240217,0.682956,0.366095,1,0.762376,1,0.112266,0.234409,Good
0.593462,0.608609,0.549258,0.291741,0.636765,0.361419,0.842239,0.769021,0.745,0.120365,0.455592,Good
0.690638,0.734735,0.542105,0.337627,0.845103,0.325713,0.96056,0.88347,0.705,0.11659,0.502055,Good
0.683488,0.658659,0.602429,0.316241,0.796501,0.371046,0.796438,0.853948,0.85,0.096193,0.51621,Good
0.588947,0.646647,0.500135,0.28432,0.696852,0.304883,0.801527,0.820159,0.652,0.11773,0.37359,Good
0.641256,0.6997,0.598111,0.33238,0.778687,0.373499,0.89313,0.809856,0.795,0.126014,0.460822,Good
0.618502,0.655656,0.623077,0.316883,0.784316,0.375951,0.863868,0.854469,0.791,0.112149,0.518864,Good
0.580749,0.545546,0.636842,0.273584,0.618998,0.406035,0.811705,0.749188,0.739,0.157809,0.454147,Good
0.758028,0.72973,0.547638,0.32258,0.898843,0.307928,0.890585,0.893937,0.713,0.10053,0.503502,Good
0.647768,0.683684,0.552227,0.284795,0.779034,0.332089,0.949109,0.814139,0.74,0.113584,0.482797,Good
0.549323,0.681682,0.564912,0.321612,0.646445,0.391611,0.87659,0.797423,0.814,0.154893,0.496415,Good
0.696777,0.746747,0.576923,0.318596,0.85562,0.339947,0.965649,0.844841,0.702,0.116835,0.562467,Good
0.68455,0.636637,0.609852,0.253184,0.709188,0.349725,0.917303,0.766586,0.685,0.101423,0.497085,Good
0.539307,0.591592,0.52942,0.280933,0.592656,0.375214,0.861323,0.719503,0.756,0.135,0.662161,Good
0.678169,0.705706,0.345749,0.266524,0.842954,0.254659,0.926209,0.871634,0.6,0.117121,0.665135,Good
0.69582,0.731732,0.576113,0.305194,0.831348,0.333044,0.90458,0.878557,0.682,0.100756,0.507243,Good
0.59146,0.551552,0.210931,0.27472,0.734698,0.233509,0.946565,0.773647,0.691,0.106825,0.892991,Good
0.671501,0.545546,0.543995,0.238207,0.595063,0.37718,0.947837,0.699528,0.576,0.186432,0.496396,Good
0.521613,0.671672,0.563293,0.261755,0.713807,0.32682,0.940204,0.772543,0.694,0.093966,0.571619,Good
0.656595,0.670671,0.635088,0.249418,0.751143,0.366811,0.842239,0.831822,0.785,0.095293,0.375212,Good
0.813568,0.600601,0.424426,0.229221,0.814763,0.266974,0.941476,0.858801,0.611,0.089261,0.498787,Good
0.576698,0.668669,0.640216,0.274809,0.700583,0.383794,0.905852,0.783876,0.756,0.108417,0.593266,Good
0.749053,0.760761,0.564642,0.306516,0.844911,0.304564,0.896947,0.862531,0.635,0.096425,0.503797,Good
0.741854,0.640641,0.481916,0.223294,0.703749,0.287338,0.935115,0.773771,0.536,0.109816,0.388077,Good
0.555229,0.575576,0.465587,0.252277,0.645445,0.305501,0.916031,0.750363,0.673,0.114261,0.496523,Good
0.836726,0.60961,0.564642,0.1932,0.70287,0.339006,0.916031,0.740504,0.601,0.117399,0.377947,Good
0.599573,0.657658,0.579892,0.262575,0.708662,0.376842,0.966921,0.807291,0.729,0.155777,0.321562,Good
0.535721,0.71972,0.546289,0.414654,0.672267,0.456169,0.723919,0.840987,0.847,0.263693,0.447797,Good
0.462068,0.564565,0.625371,0.330599,0.593588,0.349362,0.508906,0.819851,0.727,0.104505,0.479781,Good
0.515762,0.578579,0.524426,0.237502,0.616622,0.317312,0.905852,0.689159,0.676,0.082474,0.684278,Good
0.602971,0.594595,0.503644,0.258411,0.654137,0.33156,0.882952,0.720495,0.687,0.114408,0.654479,Good
0.582765,0.62963,0.528205,0.259699,0.706297,0.334984,0.933842,0.78467,0.683,0.115512,0.635806,Good
0.442149,0.477477,0.435897,0.256183,0.31252,0.412013,0.884224,0.634714,0.63,0.206656,0.829579,Good
0.671826,0.591592,0.5583,0.221077,0.623242,0.36252,0.946565,0.705825,0.686,0.132259,0.381637,Good
0.684844,0.663664,0.597436,0.293414,0.820782,0.342149,0.947837,0.858234,0.775,0.091884,0.414964,Good
0.684556,0.478478,0.634278,0.212826,0.573967,0.392201,0.87659,0.725066,0.723,0.130765,0.349036,Good
0.664702,0.712713,0.592578,0.308409,0.800697,0.362083,0.85369,0.847631,0.743,0.120965,0.51674,Good
0.620844,0.681682,0.580027,0.307511,0.774694,0.343702,0.945293,0.831507,0.723,0.119969,0.512755,Good
0.645874,0.678679,0.643185,0.285303,0.734977,0.397529,0.787532,0.819697,0.761,0.144003,0.447203,Good
0.640133,0.715716,0.603914,0.259491,0.780741,0.362217,0.907125,0.828546,0.775,0.108153,0.394341,Good
0.618646,0.686687,0.691633,0.288647,0.703349,0.399493,0.858779,0.791571,0.824,0.09183,0.416065,Good
0.586246,0.557558,0.492443,0.226897,0.642113,0.301661,0.918575,0.731799,0.698,0.102805,0.296147,Good
0.576207,0.696697,0.590283,0.316818,0.747418,0.388708,0.891858,0.861446,0.814,0.14757,0.459203,Good
0.647371,0.643644,0.597976,0.263592,0.727976,0.364809,0.90458,0.81362,0.781,0.106151,0.458524,Good
0.672781,0.753754,0.525506,0.298812,0.871,0.293812,0.923664,0.891363,0.656,0.113025,0.469227,Good
0.655433,0.70971,0.576653,0.29042,0.817434,0.330269,0.959288,0.847541,0.722,0.097313,0.512755,Good
0.457126,0.643644,0.494602,0.309855,0.690956,0.29048,0.916031,0.769731,0.697,0.104962,0.427737,Good
0.601391,0.73974,0.603104,0.309112,0.78397,0.361258,0.903308,0.837066,0.739,0.121711,0.496371,Good
0.606756,0.750751,0.648043,0.332096,0.832654,0.380554,0.846056,0.878441,0.807,0.11606,0.518746,Good
0.502089,0.545546,0.515385,0.234265,0.563773,0.335392,0.970738,0.723601,0.658,0.126909,0.461909,Good
0.648308,0.606607,0.531849,0.252991,0.610666,0.354523,0.907125,0.755145,0.694,0.11791,0.496236,Good
0.749641,0.698699,0.551282,0.285192,0.86241,0.306666,0.940204,0.882084,0.679,0.099242,0.503502,Good
0.587355,0.66967,0.653981,0.28476,0.722838,0.396315,0.885496,0.801073,0.795,0.131157,0.388047,Good
0.626713,0.685686,0.54413,0.289213,0.761567,0.363491,0.916031,0.823321,0.748,0.138235,0.573193,Good
0.62922,0.627628,0.567072,0.283965,0.722364,0.367988,0.956743,0.766158,0.736,0.1338,0.567058,Good
0.587365,0.587588,0.595007,0.290429,0.632791,0.393149,0.914758,0.773709,0.718,0.157955,0.418334,Good
0.32261,0.545546,0.534008,0.326079,0.539447,0.35968,0.782443,0.693419,0.774,0.137963,0.613084,Good
0.696572,0.710711,0.583536,0.29459,0.849978,0.33788,0.963104,0.863893,0.716,0.112767,0.51674,Good
0.654206,0.673674,0.608097,0.304764,0.800977,0.376906,0.868957,0.863015,0.832,0.113981,0.468099,Good
0.79615,0.680681,0.59865,0.232505,0.77477,0.356579,0.975827,0.779319,0.713,0.108441,0.433522,Good
0.620541,0.614615,0.521592,0.295482,0.715422,0.333175,0.858779,0.766345,0.703,0.087526,1,Good
0.704224,0.617618,0.595007,0.252576,0.770561,0.340563,0.872774,0.847499,0.734,0.089258,0.443149,Good
0.628899,0.714715,0.629555,0.354432,0.719772,0.443363,0.669211,0.860432,0.902,0.176956,0.439978,Good
0.657183,0.667668,0.507018,0.282332,0.809252,0.329579,0.907125,0.853947,0.746,0.112961,0.637182,Good
0.6567,0.715716,0.581781,0.295096,0.77098,0.352708,0.918575,0.820003,0.743,0.106583,0.51671,Good
0.694722,0.662663,0.579352,0.244972,0.779999,0.355493,0.97201,0.801374,0.77,0.109206,0.489121,Good
0.515015,0.606607,0.521592,0.248844,0.603248,0.284589,0.888041,0.698365,0.601,0.083046,0.455682,Good
0.727742,0.741742,0.572335,0.296166,0.879341,0.346185,0.979644,0.875264,0.729,0.120196,0.512565,Good
0.66679,0.620621,0.531579,0.232499,0.63952,0.346905,0.952926,0.728628,0.648,0.123035,0.594359,Good
0.545867,0.678679,0.58502,0.291165,0.676494,0.384832,0.861323,0.758457,0.803,0.125699,0.637797,Good
0.738651,0.703704,0.590553,0.314362,0.811283,0.363616,0.933842,0.810287,0.801,0.133404,0.478508,Good
0.691761,0.723724,0.505668,0.251463,0.841081,0.289147,0.959288,0.854776,0.61,0.102441,0.503327,Good
0.567737,0.710711,0.60054,0.308566,0.725635,0.383112,0.872774,0.803788,0.76,0.129567,0.634584,Good
0.55148,0.516517,0.554656,0.177406,0.521691,0.336815,0.923664,0.662359,0.71,0.101378,0.22914,Good
0.656302,0.64965,0.644939,0.339004,0.782741,0.402788,0.905852,0.863284,0.792,0.139672,0.548305,Good
0.578565,0.658659,0.537112,0.30302,0.710054,0.341017,0.818066,0.828069,0.777,0.112773,0.446752,Good
0.491212,0.536537,0.509582,0.237595,0.603462,0.322927,0.879135,0.713471,0.73,0.111369,0.490907,Good
0.625438,0.747748,0.572874,0.316197,0.779757,0.367961,0.933842,0.831912,0.763,0.132749,0.545001,Good
0.781766,0.733734,0.520243,0.276687,0.897574,0.304748,0.93257,0.889121,0.684,0.10801,0.51897,Good
0.739129,0.687688,0.582591,0.285529,0.780585,0.370484,0.89313,0.840197,0.809,0.117356,0.463116,Good
0.663794,0.661662,0.512551,0.283758,0.774288,0.338336,0.879135,0.825813,0.719,0.140099,0.567039,Good
0.63332,0.477477,0.511336,0.23476,0.566254,0.400894,0.979644,0.722661,0.687,0.207444,0.532624,Good
0.495507,0.652653,0.553846,0.377051,0.64196,0.470338,0.898219,0.824371,0.854,0.261625,0.521241,Good
0.599624,0.6997,0.584615,0.280851,0.766851,0.374547,0.970738,0.878833,0.7,0.151402,0.513472,Good
0.710884,0.661662,0.509177,0.254036,0.768773,0.339627,0.931298,0.78494,0.645,0.143744,0.658003,Good
0.7967,0.721722,0.542645,0.296282,0.901771,0.302327,0.956743,0.89687,0.656,0.106289,0.512565,Good
0.473178,0.611612,0.510796,0.281412,0.648718,0.330339,0.872774,0.736244,0.763,0.115345,0.620108,Good
0.732868,0.652653,0.548718,0.292683,0.752674,0.35716,0.933842,0.819442,0.782,0.133372,0.462967,Good
0.667916,0.667668,0.590013,0.283951,0.780496,0.362164,0.914758,0.827652,0.704,0.137546,0.637328,Good
0.541184,0.562563,0.545479,0.254681,0.609849,0.33588,0.945293,0.749694,0.669,0.121823,0.504938,Good
0.846971,0.616617,0.601619,0.196098,0.686609,0.385782,1,0.726136,0.7,0.128223,0.419743,Good
0.626631,0.62963,0.564777,0.254316,0.694011,0.343018,0.919847,0.775121,0.692,0.129734,0.386949,Good
0.554984,0.554555,0.573144,0.25153,0.519501,0.366541,0.926209,0.695884,0.667,0.134107,0.399275,Good
0.765902,0.692693,0.485155,0.255244,0.860445,0.315477,0.968193,0.862132,0.705,0.119608,0.566825,Good
0.703083,0.635636,0.626721,0.268326,0.692813,0.401705,0.928753,0.757537,0.812,0.124176,0.511222,Good
0.784204,0.670671,0.380432,0.264756,0.77593,0.263719,0.76972,0.833105,0.631,0.127422,0.449136,Good
0.791337,0.768769,0.545884,0.266334,0.902135,0.340099,0.942748,0.88588,0.732,0.122324,0.512901,Good
0.589956,0.732733,0.582321,0.305073,0.766169,0.378764,0.852417,0.868662,0.799,0.133926,0.535861,Good
0.748374,0.72973,0.590958,0.284811,0.864198,0.344876,0.871501,0.889064,0.724,0.115036,0.512565,Good
0.776091,0.60961,0.515655,0.216811,0.703219,0.345697,0.93257,0.750144,0.708,0.124819,0.494829,Good
0.575681,0.730731,0.622807,0.300742,0.789368,0.381051,0.923664,0.857833,0.771,0.142289,0.500215,Good
0.630058,0.612613,0.598785,0.20188,0.615655,0.379691,0.941476,0.743982,0.732,0.141917,0.212993,Good
0.543306,0.540541,0.608907,0.256794,0.601497,0.37027,0.884224,0.736995,0.739,0.127643,0.34971,Good
0.653945,0.674675,0.576653,0.294661,0.733618,0.387062,0.834606,0.834351,0.798,0.146115,0.513472,Good
0.493245,0.644645,0.475439,0.240314,0.709383,0.298792,0.947837,0.810153,0.719,0.115946,0.37717,Good
0.642791,0.692693,0.649393,0.268695,0.776899,0.36313,0.782443,0.846449,0.787,0.089963,0.464179,Good
0.615489,0.724725,0.601619,0.314094,0.755591,0.398756,0.862595,0.851904,0.661,0.214371,0.501201,Good
0.5654,0.627628,0.608907,0.271688,0.634575,0.378346,0.86514,0.774697,0.732,0.136742,0.417311,Good
0.660862,0.624625,0.560729,0.216695,0.62927,0.368314,0.952926,0.740046,0.715,0.132713,0.512528,Good
0.794046,0.732733,0.560189,0.243667,0.844695,0.32001,0.96056,0.863244,0.636,0.110848,0.562716,Good
0.76233,0.68969,0.559649,0.266815,0.814415,0.348243,0.927481,0.828935,0.732,0.127508,0.623106,Good
0.595548,0.626627,0.588394,0.271173,0.675735,0.353907,0.899491,0.759392,0.761,0.112279,0.499646,Good
0.614195,0.6997,0.633603,0.255117,0.703711,0.386002,0.863868,0.819118,0.726,0.14631,0.369604,Good
0.801748,0.714715,0.607018,0.291064,0.80485,0.381081,0.782443,0.822185,0.716,0.147043,0.564004,Good
0.709408,0.702703,0.482186,0.239862,0.807033,0.271392,0.912214,0.85869,0.592,0.099306,0.518065,Good
0.712898,0.707708,0.619028,0.249748,0.80083,0.35875,0.863868,0.857252,0.766,0.112576,0.385029,Good
