@relation 'HOI_cleanedUp-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,1-weka.filters.unsupervised.attribute.Remove-V-R13,4,6,15,9,16-18,10,7,19'

@attribute 'Material Deprivation' numeric
@attribute Affordability numeric
@attribute 'Population Churning' numeric
@attribute 'Community Environment Profile' numeric
@attribute 'Income Inequality' numeric
@attribute 'Consumer Opportunity Profile' numeric
@attribute 'Economic Opportunity Profile' numeric
@attribute 'Wellness Disparity Profile' numeric
@attribute 'Job Participation' numeric
@attribute Education numeric
@attribute 'Health Opportunity Index' {Bad,Medium,Good}

@data
0.781766,0.733734,0.93257,0.276687,0.520243,0.897574,0.304748,0.441616,0.684,0.889121,Good
0.739129,0.687688,0.89313,0.285529,0.582591,0.780585,0.370484,0.410283,0.809,0.840197,Good
0.663794,0.661662,0.879135,0.283758,0.512551,0.774288,0.338336,0.529727,0.719,0.825813,Good
0.63332,0.477477,0.979644,0.23476,0.511336,0.566254,0.400894,0.42875,0.687,0.722661,Good
0.495507,0.652653,0.898219,0.377051,0.553846,0.64196,0.470338,0.473511,0.854,0.824371,Good
0.599624,0.6997,0.970738,0.280851,0.584615,0.766851,0.374547,0.410045,0.7,0.878833,Good
0.710884,0.661662,0.931298,0.254036,0.509177,0.768773,0.339627,0.487541,0.645,0.78494,Good
0.7967,0.721722,0.956743,0.296282,0.542645,0.901771,0.302327,0.4853,0.656,0.89687,Good
0.473178,0.611612,0.872774,0.281412,0.510796,0.648718,0.330339,0.71641,0.763,0.736244,Good
0.732868,0.652653,0.933842,0.292683,0.548718,0.752674,0.35716,0.470077,0.782,0.819442,Good
0.667916,0.667668,0.914758,0.283951,0.590013,0.780496,0.362164,0.475102,0.704,0.827652,Good
0.541184,0.562563,0.945293,0.254681,0.545479,0.609849,0.33588,0.654374,0.669,0.749694,Good
0.846971,0.616617,1,0.196098,0.601619,0.686609,0.385782,0.279706,0.7,0.726136,Good
0.626631,0.62963,0.919847,0.254316,0.564777,0.694011,0.343018,0.534864,0.692,0.775121,Good
0.554984,0.554555,0.926209,0.25153,0.573144,0.519501,0.366541,0.677204,0.667,0.695884,Good
0.765902,0.692693,0.968193,0.255244,0.485155,0.860445,0.315477,0.463856,0.705,0.862132,Good
0.703083,0.635636,0.928753,0.268326,0.626721,0.692813,0.401705,0.43351,0.812,0.757537,Good
0.784204,0.670671,0.76972,0.264756,0.380432,0.77593,0.263719,0.715027,0.631,0.833105,Good
0.791337,0.768769,0.942748,0.266334,0.545884,0.902135,0.340099,0.374021,0.732,0.88588,Good
0.589956,0.732733,0.852417,0.305073,0.582321,0.766169,0.378764,0.539324,0.799,0.868662,Good
0.748374,0.72973,0.871501,0.284811,0.590958,0.864198,0.344876,0.468571,0.724,0.889064,Good
0.776091,0.60961,0.93257,0.216811,0.515655,0.703219,0.345697,0.481433,0.708,0.750144,Good
0.575681,0.730731,0.923664,0.300742,0.622807,0.789368,0.381051,0.474898,0.771,0.857833,Good
0.630058,0.612613,0.941476,0.20188,0.598785,0.615655,0.379691,0.40096,0.732,0.743982,Good
0.543306,0.540541,0.884224,0.256794,0.608907,0.601497,0.37027,0.64919,0.739,0.736995,Good
0.653945,0.674675,0.834606,0.294661,0.576653,0.733618,0.387062,0.532912,0.798,0.834351,Good
0.493245,0.644645,0.947837,0.240314,0.475439,0.709383,0.298792,0.652337,0.719,0.810153,Good
0.642791,0.692693,0.782443,0.268695,0.649393,0.776899,0.36313,0.53252,0.787,0.846449,Good
0.615489,0.724725,0.862595,0.314094,0.601619,0.755591,0.398756,0.462124,0.661,0.851904,Good
0.5654,0.627628,0.86514,0.271688,0.608907,0.634575,0.378346,0.612178,0.732,0.774697,Good
0.660862,0.624625,0.952926,0.216695,0.560729,0.62927,0.368314,0.496644,0.715,0.740046,Good
0.794046,0.732733,0.96056,0.243667,0.560189,0.844695,0.32001,0.466027,0.636,0.863244,Good
0.76233,0.68969,0.927481,0.266815,0.559649,0.814415,0.348243,0.48051,0.732,0.828935,Good
0.595548,0.626627,0.899491,0.271173,0.588394,0.675735,0.353907,0.6486,0.761,0.759392,Good
0.614195,0.6997,0.863868,0.255117,0.633603,0.703711,0.386002,0.49139,0.726,0.819118,Good
0.801748,0.714715,0.782443,0.291064,0.607018,0.80485,0.381081,0.53282,0.716,0.822185,Good
0.709408,0.702703,0.912214,0.239862,0.482186,0.807033,0.271392,0.681101,0.592,0.85869,Good
0.712898,0.707708,0.863868,0.249748,0.619028,0.80083,0.35875,0.453872,0.766,0.857252,Good
0.780328,0.706707,0.942748,0.278718,0.578138,0.84667,0.351649,0.491248,0.724,0.867612,Good
0.64093,0.675676,0.965649,0.269454,0.566397,0.773347,0.373854,0.525221,0.778,0.838001,Good
0.664695,0.672673,0.946565,0.238338,0.549798,0.72446,0.34308,0.613278,0.699,0.772467,Good
1,0.564565,1,0.113579,0.57112,0.097422,0.53318,0.37752,0,0,Good
0.722677,0.63964,0.821883,0.213934,0.647773,0.613974,0.408061,0.485289,0.76,0.768236,Good
0.642966,0.62963,0.93257,0.218306,0.507152,0.672308,0.291512,0.759823,0.647,0.74112,Good
0.69917,0.577578,0.980916,0.207582,0.518489,0.66885,0.342992,0.554632,0.72,0.809311,Good
0.617238,0.572573,0.979644,0.253082,0.593117,0.576103,0.426548,0.468094,0.708,0.720154,Good
0.703821,0.700701,0.908397,0.260189,0.687989,0.791198,0.401939,0.444643,0.828,0.882449,Good
0.558609,0.682683,0.824427,0.26664,0.625776,0.672538,0.402614,0.589322,0.869,0.811414,Good
0.595196,0.636637,0.928753,0.270479,0.521323,0.71818,0.311237,0.760971,0.66,0.793429,Good
0.615887,0.605606,0.792621,0.259405,0.588934,0.638621,0.332711,0.796337,0.704,0.768162,Good
0.53517,0.684685,0.914758,0.213317,0.630364,0.643766,0.384292,0.509647,0.789,0.768974,Good
0.622355,0.690691,0.912214,0.239709,0.624696,0.724436,0.360059,0.590709,0.689,0.8081,Good
0.469107,0.556557,0.895674,0.225378,0.489744,0.509033,0.337867,1,0.646,0.682306,Good
0.720187,0.781782,0.983461,0.280448,0.615789,0.872746,0.380593,0.453785,0.835,0.872333,Good
0.73783,0.728729,0.795165,0.266919,0.710121,0.792973,0.398143,0.547844,0.73,0.863525,Good
0.615473,0.693694,0.949109,0.270243,0.660054,0.710679,0.420954,0.531661,0.844,0.820499,Good
0.709124,0.707708,0.909669,0.249682,0.6139,0.759295,0.37253,0.621149,0.731,0.792357,Good
0.692808,0.681682,0.891858,0.276896,0.636707,0.766127,0.390717,0.60181,0.788,0.824851,Good
0.73558,0.725726,0.930025,0.244246,0.588394,0.788192,0.373881,0.561809,0.797,0.819782,Good
0.675777,0.655656,0.946565,0.267844,0.638462,0.751721,0.363515,0.677936,0.754,0.825329,Good
0.670792,0.62963,0.898219,0.213026,0.653306,0.688206,0.40165,0.749593,0.796,0.809084,Good
0.697936,0.304304,0.03944,0.393656,0.907557,0.142578,0.867737,0.37101,0.857,0.812955,Good
